selling_price,km_driven,fuel,seller_type,transmission,owner,car_age
350000,70000,Petrol,Individual,Manual,First Owner,7
110000,25000,Petrol,Individual,Manual,First Owner,6
70000,80000,Petrol,Individual,Manual,Third Owner,17
300000,70000,Petrol,Individual,Automatic,Third Owner,9
180000,60000,Petrol,Individual,Manual,First Owner,3
300000,20000,Petrol,Individual,Manual,First Owner,0
509000,60000,Petrol,Individual,Manual,First Owner,3
650000,80000,Diesel,Individual,Manual,First Owner,4
450000,70000,Diesel,Individual,Manual,Third Owner,5
170000,2020,Diesel,Individual,Manual,Second Owner,21
210000,100000,Diesel,Individual,Manual,Second Owner,13
360000,80000,Diesel,Individual,Manual,Second Owner,7
495000,120000,Diesel,Individual,Manual,Second Owner,9
105000,100000,Petrol,Individual,Manual,Third Owner,14
270000,60000,Petrol,Individual,Manual,Third Owner,10
130000,110000,Petrol,Individual,Manual,First Owner,10
700000,90000,Diesel,Individual,Manual,Second Owner,6
400000,40000,Diesel,Individual,Manual,First Owner,8
250000,60000,Petrol,Individual,Manual,Second Owner,11
325000,94000,Diesel,Individual,Manual,Second Owner,7
69000,100000,Petrol,Individual,Manual,First Owner,12
1380000,25000,Diesel,Individual,Manual,First Owner,2
90000,90000,Petrol,Individual,Manual,First Owner,13
1000000,40000,Diesel,Individual,Manual,First Owner,4
145000,90000,CNG,Individual,Manual,Second Owner,10
250000,1100,Petrol,Individual,Manual,Fourth & Above Owner,0
256000,70000,Diesel,Individual,Manual,Third Owner,9
70000,120000,Diesel,Individual,Manual,First Owner,15
50000,88500,Petrol,Individual,Manual,Fourth & Above Owner,20
240000,70000,Petrol,Individual,Manual,Second Owner,4
97000,128000,Petrol,Individual,Manual,First Owner,10
130000,120000,Diesel,Individual,Manual,First Owner,8
199000,52536,Petrol,Individual,Manual,First Owner,11
125000,70000,Petrol,Individual,Automatic,First Owner,14
420000,60000,Diesel,Individual,Manual,First Owner,5
525000,110000,Diesel,Individual,Manual,First Owner,4
125000,85000,Petrol,Individual,Manual,First Owner,12
325000,135000,Diesel,Individual,Manual,First Owner,10
330000,86000,Diesel,Individual,Manual,Fourth & Above Owner,8
110000,50000,Petrol,Individual,Manual,First Owner,10
450000,1950,Petrol,Individual,Manual,First Owner,1
85000,118400,Petrol,Individual,Manual,First Owner,15
229999,70000,Petrol,Individual,Manual,Second Owner,13
250000,60000,Petrol,Individual,Manual,Second Owner,8
650000,68000,Diesel,Individual,Manual,First Owner,5
650000,6480,Petrol,Trustmark Dealer,Manual,First Owner,3
750000,32077,Diesel,Trustmark Dealer,Manual,First Owner,3
850000,19107,Petrol,Trustmark Dealer,Manual,First Owner,2
315000,18469,Petrol,Trustmark Dealer,Manual,First Owner,3
415000,28217,Petrol,Trustmark Dealer,Manual,First Owner,5
640000,72787,Diesel,Trustmark Dealer,Manual,First Owner,4
780000,31063,Petrol,Trustmark Dealer,Manual,First Owner,3
2595000,79641,Diesel,Trustmark Dealer,Automatic,First Owner,3
850000,58692,Diesel,Trustmark Dealer,Manual,First Owner,5
900000,54784,Diesel,Trustmark Dealer,Manual,First Owner,5
1150000,64156,Petrol,Trustmark Dealer,Manual,First Owner,4
75000,54000,Petrol,Individual,Manual,First Owner,13
215000,97000,Diesel,Individual,Manual,First Owner,8
130000,120000,Petrol,Individual,Automatic,Second Owner,11
400000,16000,Petrol,Individual,Automatic,First Owner,1
550000,60000,Petrol,Individual,Automatic,First Owner,1
245000,52000,Petrol,Dealer,Manual,First Owner,4
320000,110000,Diesel,Individual,Manual,Fourth & Above Owner,10
730000,60000,Diesel,Individual,Automatic,Second Owner,4
120000,100000,Petrol,Individual,Manual,Third Owner,15
950000,35000,Petrol,Individual,Manual,First Owner,3
350000,48000,Petrol,Individual,Manual,Third Owner,3
100000,20000,Petrol,Individual,Manual,Second Owner,15
350000,30000,Petrol,Individual,Manual,First Owner,3
80000,40000,Petrol,Individual,Manual,Second Owner,15
370000,60000,Petrol,Individual,Manual,First Owner,7
160000,70000,Petrol,Individual,Manual,Second Owner,8
130000,120000,Diesel,Individual,Manual,First Owner,11
250000,30000,Petrol,Individual,Manual,First Owner,4
270000,80000,Diesel,Individual,Manual,Second Owner,8
2600000,9500,Diesel,Individual,Automatic,First Owner,1
160000,80000,Petrol,Individual,Manual,First Owner,7
229999,80000,Petrol,Individual,Manual,First Owner,4
750000,29000,Diesel,Individual,Manual,First Owner,3
195000,120000,Diesel,Individual,Manual,First Owner,9
270000,22000,Petrol,Individual,Manual,First Owner,4
300000,50000,Petrol,Individual,Manual,First Owner,8
200000,50000,Diesel,Individual,Manual,First Owner,8
120000,81366,Petrol,Individual,Manual,First Owner,13
95000,110000,Petrol,Individual,Manual,First Owner,14
229999,300000,Diesel,Individual,Manual,First Owner,14
300000,90000,Diesel,Individual,Manual,First Owner,8
200000,53000,Petrol,Individual,Manual,Second Owner,4
250000,30000,Petrol,Individual,Manual,First Owner,3
368000,90000,Petrol,Individual,Manual,Second Owner,8
650000,244000,Diesel,Individual,Manual,First Owner,6
150000,120000,Diesel,Individual,Manual,Third Owner,23
180000,60000,LPG,Individual,Manual,First Owner,8
525000,15000,Petrol,Individual,Manual,First Owner,3
350000,150000,Diesel,Individual,Manual,Second Owner,15
850000,30000,Diesel,Individual,Manual,Second Owner,2
350000,312000,Diesel,Individual,Manual,Third Owner,9
160000,67000,Petrol,Individual,Manual,First Owner,15
500000,40000,Diesel,Individual,Manual,First Owner,3
130000,100000,Petrol,Individual,Manual,First Owner,12
350000,100000,Diesel,Individual,Manual,Second Owner,5
70000,80000,Petrol,Individual,Manual,First Owner,15
750000,145000,Diesel,Individual,Manual,Second Owner,6
450000,53000,Diesel,Individual,Manual,First Owner,7
430000,73000,Diesel,Individual,Manual,Third Owner,5
260000,90000,Diesel,Individual,Manual,Third Owner,9
370000,80000,Diesel,Individual,Manual,Third Owner,7
229999,100000,CNG,Individual,Manual,First Owner,9
140000,90000,Diesel,Individual,Manual,Third Owner,9
700000,200000,Diesel,Individual,Manual,First Owner,7
545000,7300,Petrol,Individual,Manual,First Owner,0
200000,30000,Petrol,Individual,Manual,First Owner,3
500000,120000,Diesel,Individual,Manual,First Owner,5
70000,90000,Petrol,Individual,Manual,Second Owner,12
580000,25000,Diesel,Individual,Manual,Third Owner,7
160000,70000,CNG,Individual,Manual,Second Owner,8
160000,36000,Petrol,Individual,Manual,First Owner,10
760000,49000,Diesel,Individual,Manual,First Owner,4
300000,22000,Petrol,Individual,Manual,First Owner,5
50000,35000,LPG,Individual,Manual,Second Owner,22
800000,24000,Diesel,Individual,Manual,First Owner,1
680000,20000,Diesel,Individual,Manual,First Owner,2
85000,50000,LPG,Individual,Manual,Second Owner,11
1300000,70000,Diesel,Individual,Manual,First Owner,4
500000,60000,Petrol,Individual,Manual,First Owner,4
3500000,35000,Diesel,Individual,Automatic,First Owner,5
145000,60000,Petrol,Individual,Manual,First Owner,12
300000,60000,Diesel,Individual,Manual,First Owner,7
600000,60000,Diesel,Individual,Manual,Second Owner,3
400000,70000,Petrol,Individual,Manual,Second Owner,5
130000,135000,Petrol,Individual,Manual,Second Owner,13
45000,72539,Petrol,Individual,Manual,Second Owner,19
641000,25000,Petrol,Individual,Manual,First Owner,3
650000,50000,Diesel,Individual,Manual,First Owner,5
784000,101,Diesel,Dealer,Manual,Test Drive Car,0
635000,101,Petrol,Dealer,Manual,Test Drive Car,0
1000000,101,Diesel,Dealer,Manual,Test Drive Car,0
495000,52328,Diesel,Dealer,Manual,First Owner,5
324000,30000,Petrol,Individual,Manual,First Owner,7
2100000,91505,Diesel,Dealer,Automatic,First Owner,4
200000,35000,Petrol,Individual,Manual,First Owner,2
320000,60000,Diesel,Individual,Manual,First Owner,5
300000,20500,Petrol,Individual,Manual,First Owner,5
180000,200000,Diesel,Individual,Manual,First Owner,7
500000,154000,Diesel,Individual,Manual,Third Owner,12
305000,120000,Petrol,Individual,Manual,Second Owner,9
125000,50000,Petrol,Individual,Manual,Fourth & Above Owner,11
800000,135000,Diesel,Individual,Manual,First Owner,5
420000,100000,Diesel,Individual,Manual,First Owner,11
875000,40000,Diesel,Individual,Manual,First Owner,3
580000,70000,Diesel,Individual,Manual,First Owner,6
350000,133000,Diesel,Individual,Manual,Second Owner,9
120000,110000,Petrol,Individual,Manual,Second Owner,16
150000,180000,Diesel,Individual,Manual,Third Owner,7
650000,120000,Diesel,Individual,Manual,First Owner,7
225000,80000,Petrol,Individual,Manual,Second Owner,10
400000,15000,Petrol,Individual,Automatic,First Owner,6
250000,70000,Petrol,Individual,Manual,First Owner,15
120000,41723,Petrol,Individual,Manual,Second Owner,12
250000,70000,Petrol,Individual,Manual,First Owner,10
175000,20000,Petrol,Individual,Manual,Second Owner,8
590000,26350,Diesel,Dealer,Manual,First Owner,2
225000,68745,Diesel,Dealer,Manual,First Owner,5
900000,47000,Diesel,Individual,Manual,First Owner,4
375000,27289,Petrol,Dealer,Automatic,First Owner,3
320000,24662,Petrol,Dealer,Manual,First Owner,4
525000,37000,Diesel,Dealer,Manual,First Owner,7
650000,28245,Diesel,Dealer,Manual,First Owner,6
575000,27005,Diesel,Dealer,Manual,First Owner,3
355000,39227,Petrol,Dealer,Manual,First Owner,6
470000,31367,Diesel,Dealer,Manual,First Owner,4
221000,35008,Petrol,Dealer,Manual,First Owner,12
195000,27005,Petrol,Dealer,Manual,First Owner,11
90000,100005,Petrol,Dealer,Manual,Second Owner,16
580000,45264,Diesel,Dealer,Manual,First Owner,7
325000,39093,Petrol,Dealer,Manual,First Owner,6
495000,45241,Petrol,Dealer,Manual,First Owner,7
290000,12000,Petrol,Dealer,Manual,First Owner,6
375000,2769,Petrol,Dealer,Manual,First Owner,2
211000,43128,Diesel,Dealer,Manual,First Owner,9
70000,50000,Petrol,Individual,Manual,Second Owner,16
225000,60000,Petrol,Individual,Manual,Second Owner,10
420000,70000,Diesel,Individual,Manual,Third Owner,6
280000,22255,Petrol,Individual,Manual,First Owner,5
400000,59213,Petrol,Individual,Manual,First Owner,7
850000,55000,Diesel,Individual,Manual,First Owner,5
550000,80000,Diesel,Individual,Manual,First Owner,9
1000000,40000,Diesel,Individual,Manual,First Owner,2
350000,170000,Diesel,Individual,Manual,First Owner,6
350000,170000,Diesel,Individual,Manual,Second Owner,9
170000,70000,Petrol,Individual,Manual,Third Owner,13
828999,1010,Petrol,Dealer,Manual,Test Drive Car,0
1119000,1010,Petrol,Dealer,Manual,Test Drive Car,0
746000,1111,Petrol,Dealer,Manual,Test Drive Car,0
1030000,1010,Petrol,Dealer,Manual,Test Drive Car,0
1334000,1010,Diesel,Dealer,Manual,Test Drive Car,0
811999,1010,Petrol,Dealer,Manual,Test Drive Car,0
1331000,1010,Diesel,Dealer,Manual,Test Drive Car,0
852000,1010,Petrol,Dealer,Manual,Test Drive Car,0
45000,120000,Diesel,Individual,Manual,Second Owner,14
430000,70000,Diesel,Individual,Manual,Third Owner,7
830000,70000,Diesel,Individual,Manual,First Owner,5
409999,110000,Diesel,Individual,Manual,Second Owner,11
190000,80000,Diesel,Individual,Manual,Third Owner,8
200000,80000,Petrol,Individual,Manual,Second Owner,13
120000,110000,Petrol,Individual,Manual,Second Owner,14
850000,50000,Diesel,Individual,Manual,First Owner,1
95000,115000,Diesel,Individual,Manual,Fourth & Above Owner,9
213000,80000,Petrol,Individual,Manual,First Owner,7
660000,25000,Diesel,Individual,Manual,First Owner,2
415000,48965,Petrol,Dealer,Manual,First Owner,3
1100000,5166,Petrol,Dealer,Manual,Test Drive Car,1
650000,76290,Diesel,Dealer,Manual,First Owner,8
969999,70000,Diesel,Individual,Automatic,Second Owner,4
1250000,35000,Diesel,Individual,Manual,First Owner,4
715000,25000,Diesel,Individual,Automatic,First Owner,3
565000,47000,Diesel,Dealer,Manual,First Owner,4
615000,45766,Diesel,Individual,Manual,Second Owner,7
199000,78771,Diesel,Dealer,Manual,Second Owner,13
325000,79357,Diesel,Dealer,Manual,First Owner,10
409999,28000,Diesel,Individual,Manual,First Owner,8
500000,72000,Diesel,Dealer,Automatic,Second Owner,8
225000,76736,Diesel,Dealer,Manual,Second Owner,9
135000,70000,Petrol,Individual,Manual,Second Owner,13
750000,80000,Diesel,Individual,Automatic,Second Owner,8
155000,60000,LPG,Individual,Manual,Second Owner,11
335000,77000,Diesel,Dealer,Manual,Third Owner,8
114999,92645,Diesel,Dealer,Manual,Fourth & Above Owner,15
699000,101849,Diesel,Dealer,Manual,Second Owner,13
110000,120000,Diesel,Individual,Manual,Fourth & Above Owner,16
300000,80000,Petrol,Individual,Manual,First Owner,8
700000,70000,Diesel,Individual,Manual,Second Owner,6
700000,120000,Diesel,Individual,Manual,First Owner,3
210000,42000,Petrol,Individual,Manual,Third Owner,7
600000,120000,Diesel,Individual,Manual,Third Owner,8
180000,155836,Diesel,Individual,Manual,Second Owner,8
220000,59000,Petrol,Individual,Manual,Second Owner,9
70000,60000,Petrol,Individual,Manual,First Owner,11
950000,70000,Diesel,Individual,Manual,Second Owner,2
800000,20000,Diesel,Individual,Manual,First Owner,6
700000,120000,Diesel,Individual,Manual,Third Owner,8
265000,40000,Petrol,Individual,Manual,First Owner,4
175000,90000,Diesel,Individual,Manual,Third Owner,9
260000,89000,Diesel,Individual,Manual,Second Owner,8
950000,80000,Diesel,Individual,Manual,Third Owner,7
250000,200000,Diesel,Individual,Manual,Fourth & Above Owner,11
630000,50000,Diesel,Individual,Manual,First Owner,5
35000,35000,Petrol,Individual,Manual,Third Owner,8
330000,200000,Diesel,Individual,Manual,Third Owner,6
150000,120000,Petrol,Individual,Manual,First Owner,11
105000,90000,Diesel,Individual,Manual,First Owner,12
185000,65000,Diesel,Individual,Manual,First Owner,7
260000,50000,Diesel,Individual,Manual,First Owner,6
450000,33000,Diesel,Individual,Manual,First Owner,8
500000,38000,Petrol,Individual,Manual,First Owner,4
260000,40000,Petrol,Individual,Manual,First Owner,8
265000,55000,Diesel,Individual,Manual,Second Owner,8
800000,26000,Diesel,Individual,Manual,Second Owner,3
869999,80000,Diesel,Individual,Manual,First Owner,4
690000,40000,Petrol,Individual,Manual,First Owner,2
825000,120000,Diesel,Individual,Manual,First Owner,9
160000,63230,Petrol,Individual,Manual,Second Owner,14
300000,120000,Diesel,Individual,Manual,Second Owner,14
100000,100000,Petrol,Individual,Manual,Third Owner,15
530000,77000,Diesel,Individual,Manual,Second Owner,5
360000,30000,Petrol,Individual,Manual,First Owner,4
220000,40000,Petrol,Individual,Manual,First Owner,5
178000,35000,Petrol,Individual,Manual,First Owner,3
515000,5000,Diesel,Individual,Manual,First Owner,2
300000,35000,Petrol,Individual,Manual,First Owner,6
150000,80000,Diesel,Individual,Manual,Second Owner,8
750000,15000,Petrol,Individual,Manual,First Owner,3
950000,80000,Diesel,Individual,Manual,First Owner,8
90000,40000,Petrol,Individual,Manual,Second Owner,14
65000,110000,Petrol,Individual,Manual,Third Owner,12
312000,90000,Diesel,Individual,Manual,Second Owner,8
700000,25000,Diesel,Individual,Manual,First Owner,2
150000,47000,Petrol,Individual,Manual,First Owner,15
450000,60000,Diesel,Individual,Manual,First Owner,7
229999,120000,Diesel,Individual,Manual,Second Owner,10
111000,120000,Diesel,Individual,Manual,First Owner,12
250000,140000,Diesel,Individual,Manual,Second Owner,8
750000,1001,Diesel,Dealer,Manual,First Owner,1
774000,1758,Petrol,Dealer,Automatic,First Owner,3
711000,1452,Petrol,Dealer,Automatic,First Owner,2
600000,35122,Diesel,Dealer,Manual,First Owner,3
455000,92621,Diesel,Dealer,Manual,First Owner,5
225000,92198,Petrol,Dealer,Manual,Second Owner,5
650000,5000,Diesel,Individual,Manual,First Owner,1
200000,50000,Petrol,Individual,Manual,First Owner,7
875000,74000,Diesel,Individual,Automatic,First Owner,4
750000,40000,Diesel,Individual,Automatic,First Owner,3
725000,22000,Diesel,Individual,Automatic,First Owner,1
100000,100000,Petrol,Individual,Manual,Second Owner,13
1100000,40000,Diesel,Individual,Manual,First Owner,1
2700000,30000,Diesel,Individual,Automatic,First Owner,3
280000,23000,Petrol,Individual,Manual,First Owner,4
150000,30000,Diesel,Individual,Manual,First Owner,11
200000,50000,Petrol,Individual,Manual,First Owner,10
148000,100000,Diesel,Individual,Manual,Second Owner,10
254999,70000,Petrol,Individual,Manual,Second Owner,9
360000,60000,Petrol,Individual,Manual,Second Owner,7
95000,90000,Petrol,Individual,Manual,Second Owner,14
185000,230000,Diesel,Individual,Manual,Second Owner,13
185000,40000,Diesel,Individual,Manual,First Owner,8
300000,15000,Petrol,Individual,Manual,First Owner,1
800000,40000,Petrol,Individual,Manual,First Owner,2
60000,50000,Petrol,Individual,Manual,First Owner,20
80000,50000,Petrol,Individual,Manual,Second Owner,10
500000,8000,Petrol,Individual,Manual,First Owner,2
250000,35000,Petrol,Individual,Manual,First Owner,7
250000,80000,Diesel,Individual,Manual,First Owner,10
125000,50000,Petrol,Individual,Manual,Second Owner,15
100000,80000,Petrol,Individual,Manual,Fourth & Above Owner,18
480000,90000,Diesel,Individual,Manual,First Owner,10
320000,30000,Petrol,Individual,Manual,Second Owner,2
130000,70000,Petrol,Individual,Manual,Second Owner,10
57000,80000,Diesel,Individual,Manual,Second Owner,14
75000,60000,Petrol,Individual,Manual,First Owner,15
60000,35000,Petrol,Individual,Manual,First Owner,17
125000,70000,Petrol,Individual,Manual,First Owner,12
